station_id,name,display_name,name_key,region,syllables,is_transfer,aliases,lat,lon
busan_0001,가야,가야,가야,busan,2,0,,35.15589,129.04283
busan_0002,가야대,가야대,가야대,busan,3,0,,35.266727,128.86507
busan_0003,감전,감전,감전,busan,2,0,,35.15553,128.99114
busan_0004,강서구청,강서구청,강서구청,busan,4,0,,35.21125,128.98175
busan_0005,개금,개금,개금,busan,2,0,,35.15325,129.02056
busan_0006,개운포,개운포,개운포,busan,3,0,,35.507884,129.321097
busan_0007,거제,거제,거제,busan,2,1,,35.18908,129.074162
busan_0008,거제해맞이,거제해맞이,거제해맞이,busan,5,0,,35.181197,129.069015
busan_0009,경성대·부경대,경성대·부경대,경성대부경대,busan,6,0,,35.13757,129.10055
busan_0010,고촌,고촌,고촌,busan,2,0,,35.23603,129.1605
busan_0011,공항,공항,공항,busan,2,0,,35.171906,128.948586
busan_0012,광안,광안,광안,busan,2,0,,35.15792,129.113197
busan_0013,괘법르네시떼,괘법르네시떼,괘법르네시떼,busan,6,0,,35.163262,128.977684
busan_0014,괴정,괴정,괴정,busan,2,0,,35.1,128.9925
busan_0015,교대,교대,교대,busan,2,1,,35.194815,129.07979
busan_0016,구남,구남,구남,busan,2,0,,35.19681,128.99492
busan_0017,구명,구명,구명,busan,2,0,,35.20253,128.99931
busan_0018,구서,구서,구서,busan,2,0,,35.247407,129.091327
busan_0019,구포,구포,구포,busan,2,0,,35.20644,128.99631
busan_0020,국제금융센터·부산은행,국제금융센터·부산은행,국제금융센터부산은행,busan,10,0,,35.14583,129.06672
busan_0021,금곡,금곡,금곡,busan,2,0,,35.26733,129.01686
busan_0022,금련산,금련산,금련산,busan,3,0,,35.14989,129.111008
busan_0023,금사,금사,금사,busan,2,0,,35.21583,129.11517
busan_0024,기장,기장,기장,busan,2,0,,35.244627,129.218895
busan_0025,김해대학,김해대학,김해대학,busan,4,0,,35.22899,128.915612
busan_0026,김해시청,김해시청,김해시청,busan,4,0,,35.227103,128.89041
busan_0027,낙민,낙민,낙민,busan,2,0,,35.20025,129.09078
busan_0028,남산,남산,남산,busan,2,0,,35.26528,129.0925
busan_0029,남산정,남산정,남산정,busan,3,0,,35.21333,129.02392
busan_0030,남양산,남양산,남양산,busan,3,0,,35.32533,129.01942
busan_0031,남창,남창,남창,busan,2,0,,35.419713,129.28223
busan_0032,남천,남천,남천,busan,2,0,,35.14217,129.10797
busan_0033,남포,남포,남포,busan,2,0,,35.09778,129.03472
busan_0034,낫개,낫개,낫개,busan,2,0,,35.065179,128.979702
busan_0035,냉정,냉정,냉정,busan,2,0,,35.15125,129.01228
busan_0036,노포,노포,노포,busan,2,0,,35.28361,129.095
busan_0037,다대포항,다대포항,다대포항,busan,4,0,,35.057288,128.971151
busan_0038,다대포해수욕장,다대포해수욕장,다대포해수욕장,busan,7,0,,35.048229,128.965919
busan_0039,당리,당리,당리,busan,2,0,,35.10333,128.97417
busan_0040,대사,대사,대사,busan,2,0,,35.217657,128.938417
busan_0041,대연,대연,대연,busan,2,0,,35.13512,129.09218
busan_0042,대저,대저,대저,busan,2,1,,35.213248,128.960651
busan_0043,대티,대티,대티,busan,2,0,,35.10306,128.99972
busan_0044,덕두,덕두,덕두,busan,2,0,,35.182001,128.954198
busan_0045,덕천,덕천,덕천,busan,2,1,,35.210124,129.005437
busan_0046,덕포,덕포,덕포,busan,2,0,,35.17378,128.98394
busan_0047,덕하,덕하,덕하,busan,2,0,,35.494007,129.303094
busan_0048,동대신,동대신,동대신,busan,3,0,,35.11056,129.01757
busan_0049,동래,동래,동래,busan,2,1,,35.204978,129.07774
busan_0050,동매,동매,동매,busan,2,0,,35.089819,128.974029
busan_0051,동백,동백,동백,busan,2,0,,35.16147,129.147887
busan_0052,동원,동원,동원,busan,2,0,,35.25864,129.01242
busan_0053,동의대,동의대,동의대,busan,3,0,,35.15411,129.0325
busan_0054,두실,두실,두실,busan,2,0,,35.25694,129.09139
busan_0055,등구,등구,등구,busan,2,0,,35.196143,128.963599
busan_0056,만덕,만덕,만덕,busan,2,0,,35.213,129.0365
busan_0057,망미,망미,망미,busan,2,0,,35.17153,129.10822
busan_0058,망양,망양,망양,busan,2,0,,35.456519,129.287856
busan_0059,명륜,명륜,명륜,busan,2,0,,35.21222,129.07944
busan_0060,명장,명장,명장,busan,2,0,,35.20503,129.10161
busan_0061,모덕,모덕,모덕,busan,2,0,,35.18036,128.98561
busan_0062,모라,모라,모라,busan,2,0,,35.18967,128.98864
busan_0063,못골,못골,못골,busan,2,0,,35.13472,129.08442
busan_0064,문현,문현,문현,busan,2,0,,35.13911,129.06736
busan_0065,물만골,물만골,물만골,busan,3,0,,35.17681,129.08575
busan_0066,미남,미남,미남,busan,2,1,,35.205965,129.06837
busan_0067,민락,민락,민락,busan,2,0,,35.16722,129.121878
busan_0068,박물관,박물관,박물관,busan,3,0,,35.240065,128.871863
busan_0069,반여농산물시장,반여농산물시장,반여농산물시장,busan,7,0,,35.21778,129.12397
busan_0070,배산,배산,배산,busan,2,0,,35.1735,129.0955
busan_0071,범내골,범내골,범내골,busan,3,0,,35.14722,129.05917
busan_0072,범어사,범어사,범어사,busan,3,0,,35.27333,129.09268
busan_0073,범일,범일,범일,busan,2,0,,35.14139,129.05944
busan_0074,벡스코,벡스코,벡스코,busan,3,1,,35.170405,129.137194
busan_0075,봉황,봉황,봉황,busan,2,0,,35.227268,128.874307
busan_0076,부산역,부산역,부산,busan,3,0,,35.11528,129.03972
busan_0077,부산대,부산대,부산대,busan,3,0,,35.23,129.08944
busan_0078,부산대양산캠퍼스,부산대양산캠퍼스,부산대양산캠퍼스,busan,8,0,,35.31697,129.01383
busan_0079,부산원동,부산원동,부산원동,busan,4,0,,35.1938,129.113709
busan_0080,부산진,부산진,부산진,busan,3,0,,35.12778,129.04778
busan_0081,부암,부암,부암,busan,2,0,,35.15744,129.05019
busan_0082,부원,부원,부원,busan,2,0,,35.226466,128.8839
busan_0083,부전,부전,부전,busan,2,1,,35.163584,129.061445
busan_0084,불암,불암,불암,busan,2,0,,35.222162,128.927893
busan_0085,사상,사상,사상,busan,2,1,,35.162241,128.985305
busan_0086,사직,사직,사직,busan,2,0,,35.199,129.065
busan_0087,사하,사하,사하,busan,2,0,,35.09972,128.98333
busan_0088,서대신,서대신,서대신,busan,3,0,,35.11083,129.01194
busan_0089,서동,서동,서동,busan,2,0,,35.21331,129.10769
busan_0090,서면,서면,서면,busan,2,1,,35.15773,129.058843
busan_0091,서부산유통지구,서부산유통지구,서부산유통지구,busan,7,0,,35.166402,128.954888
busan_0092,서생,서생,서생,busan,2,0,,35.346121,129.29304
busan_0093,석대,석대,석대,busan,2,0,,35.21825,129.13717
busan_0094,센텀,센텀,센텀,busan,2,0,,35.1793,129.1245
busan_0095,센텀시티,센텀시티,센텀시티,busan,4,0,,35.16892,129.131764
busan_0096,송정,송정,송정,busan,2,0,,35.187832,129.202069
busan_0097,수로왕릉,수로왕릉,수로왕릉,busan,4,0,,35.232822,128.872141
busan_0098,수안,수안,수안,busan,2,0,,35.20183,129.08378
busan_0099,수영,수영,수영,busan,2,1,,35.166765,129.114711
busan_0100,수정,수정,수정,busan,2,0,,35.22336,129.00922
busan_0101,숙등,숙등,숙등,busan,2,0,,35.21197,129.01275
busan_0102,시청,시청(연제),시청,busan,2,0,연제,35.17972,129.07667
busan_0103,신장림,신장림,신장림,busan,3,0,,35.074222,128.976538
busan_0104,신평,신평,신평,busan,2,0,,35.09556,128.96056
busan_0105,신해운대,신해운대,신해운대,busan,4,0,,35.181832,129.176696
busan_0106,안락,안락,안락,busan,2,0,,35.196007,129.101062
busan_0107,안평,안평,안평,busan,2,0,,35.23733,129.17183
busan_0108,양산,양산,양산,busan,2,0,,35.33851,129.02643
busan_0109,양정,양정,양정,busan,2,0,,35.17304,129.07119
busan_0110,연산,연산,연산,busan,2,1,,35.186125,129.08157
busan_0111,연지공원,연지공원,연지공원,busan,4,0,,35.249658,128.869291
busan_0112,영산대,영산대,영산대,busan,3,0,,35.22578,129.14617
busan_0113,오시리아,오시리아,오시리아,busan,4,0,,35.196256,129.208291
busan_0114,온천장,온천장,온천장,busan,3,0,,35.22056,129.08667
busan_0115,월내,월내,월내,busan,2,0,,35.328177,129.276626
busan_0116,윗반송,윗반송,윗반송,busan,3,0,,35.2325,129.15403
busan_0117,율리,율리,율리,busan,2,0,,35.24672,129.01292
busan_0118,인제대,인제대,인제대,busan,3,0,,35.228099,128.901736
busan_0119,일광,일광,일광,busan,2,0,,35.267556,129.233031
busan_0120,자갈치,자갈치,자갈치,busan,3,0,,35.0975,129.02694
busan_0121,장림,장림,장림,busan,2,0,,35.081555,128.977308
busan_0122,장산,장산,장산,busan,2,0,,35.17,129.17694
busan_0123,장신대,장신대,장신대,busan,3,0,,35.259556,128.867114
busan_0124,장전,장전,장전,busan,2,0,,35.23806,129.08806
busan_0125,재송,재송,재송,busan,2,0,,35.188,129.120109
busan_0126,전포,전포,전포,busan,2,0,,35.15311,129.06533
busan_0127,종합운동장,종합운동장,종합운동장,busan,5,0,,35.19125,129.0675
busan_0128,좌천,좌천,좌천,busan,2,0,,35.13417,129.05417
busan_0129,좌천,좌천,좌천,busan,2,0,,35.311838,129.245197
busan_0130,주례,주례,주례,busan,2,0,,35.1505,129.00306
busan_0131,중동,중동,중동,busan,2,0,,35.16669,129.16887
busan_0132,중앙,중앙,중앙,busan,2,0,,35.10389,129.03639
busan_0133,증산,증산,증산,busan,2,0,,35.30828,129.01028
busan_0134,지게골,지게골,지게골,busan,3,0,,35.13558,129.07436
busan_0135,지내,지내,지내,busan,2,0,,35.2275,128.923721
busan_0136,체육공원,체육공원,체육공원,busan,4,0,,35.21261,128.96894
busan_0137,초량,초량,초량,busan,2,0,,35.12111,129.04296
busan_0138,충렬사,충렬사,충렬사,busan,3,0,,35.19986,129.09764
busan_0139,태화강,태화강,태화강,busan,3,0,,35.538669,129.353269
busan_0140,토성,토성,토성,busan,2,0,,35.10083,129.01972
busan_0141,평강,평강,평강,busan,2,0,,35.214105,128.950825
busan_0142,하단,하단,하단,busan,2,0,,35.10611,128.96667
busan_0143,해운대,해운대,해운대,busan,3,0,,35.163518,129.158584
busan_0144,호포,호포,호포,busan,2,0,,35.281,129.017525
busan_0145,화명,화명,화명,busan,2,0,,35.23585,129.01387
capital_0146,4.19민주묘지,4.19민주묘지,419민주묘지,capital,4,0,,37.64954,127.01371
capital_0147,가능,가능,가능,capital,2,0,,37.748362,127.044251
capital_0148,가락시장,가락시장,가락시장,capital,4,1,,37.492661,127.117989
capital_0149,가산디지털단지,가산디지털단지,가산디지털단지,capital,7,1,,37.480972,126.882666
capital_0150,가양,가양,가양,capital,2,0,,37.561111,126.855078
capital_0151,가오리,가오리,가오리,capital,3,0,,37.64162,127.01681
capital_0152,가재울,가재울,가재울,capital,3,0,,37.484152,126.683883
capital_0153,가정,가정(루원시티),가정,capital,2,0,루원시티,37.524805,126.675387
capital_0154,가정중앙시장,가정중앙시장,가정중앙시장,capital,6,0,,37.517511,126.676784
capital_0155,가좌,가좌,가좌,capital,2,0,,37.568611,126.914841
capital_0156,가천대,가천대,가천대,capital,3,0,,37.448784,127.126677
capital_0157,가평,가평,가평,capital,2,0,,37.814515,127.510693
capital_0158,간석,간석,간석,capital,2,0,,37.464689,126.693408
capital_0159,간석오거리,간석오거리,간석오거리,capital,5,0,,37.466921,126.707861
capital_0160,갈매,갈매,갈매,capital,2,0,,37.634135,127.114803
capital_0161,갈산,갈산,갈산,capital,2,0,,37.517124,126.721566
capital_0162,강남,강남,강남,capital,2,1,,37.497718,127.027914
capital_0163,강남구청,강남구청,강남구청,capital,4,1,,37.516878,127.041397
capital_0164,강남대,강남대,강남대,capital,3,0,,37.270171,127.126067
capital_0165,강동,강동,강동,capital,2,0,,37.53581,127.13249
capital_0166,강동구청,강동구청,강동구청,capital,4,0,,37.530348,127.120461
capital_0167,강매,강매,강매,capital,2,0,,37.612396,126.844537
capital_0168,강변,강변(동서울터미널),강변,capital,2,0,동서울터미널,37.535161,127.094684
capital_0169,강일,강일,강일,capital,2,0,,37.557521,127.176018
capital_0170,강촌,강촌,강촌,capital,2,0,,37.805728,127.634054
capital_0171,개롱,개롱,개롱,capital,2,0,,37.498097,127.134817
capital_0172,개봉,개봉,개봉,capital,2,0,,37.494698,126.858504
capital_0173,개포동,개포동,개포동,capital,3,0,,37.489112,127.066027
capital_0174,개화,개화,개화,capital,2,0,,37.578591,126.797833
capital_0175,개화산,개화산,개화산,capital,3,0,,37.572458,126.806838
capital_0176,거여,거여,거여,capital,2,0,,37.493208,127.143983
capital_0177,건대입구,건대입구,건대입구,capital,4,1,,37.540645,127.070167
capital_0178,걸포북변,걸포북변,걸포북변,capital,4,0,,37.631639,126.70575
capital_0179,검단사거리,검단사거리,검단사거리,capital,5,0,,37.601693,126.656545
capital_0180,검단오류,검단오류,검단오류,capital,4,0,,37.595016,126.62801
capital_0181,검단호수공원,검단호수공원,검단호수공원,capital,6,0,,37.6025,126.688056
capital_0182,검바위,검바위,검바위,capital,3,0,,37.561091,126.677529
capital_0183,검암,검암,검암,capital,2,1,,37.568883,126.674609
capital_0184,경기광주,경기광주,경기광주,capital,4,0,,37.398974,127.253201
capital_0185,경기도청북부청사,경기도청북부청사,경기도청북부청사,capital,8,0,,37.750732,127.071479
capital_0186,경마공원,경마공원,경마공원,capital,4,0,,37.443987,127.007899
capital_0187,경복궁,경복궁(정부서울청사),경복궁,capital,3,0,정부서울청사,37.575844,126.973576
capital_0188,경인교대입구,경인교대입구,경인교대입구,capital,6,0,,37.538272,126.722603
capital_0189,경전철의정부,경전철의정부,경전철의정부,capital,6,0,,37.7373,127.043321
capital_0190,경찰병원,경찰병원,경찰병원,capital,4,0,,37.495754,127.124198
capital_0191,계산,계산,계산,capital,2,0,,37.543243,126.728436
capital_0192,계양,계양,계양,capital,2,1,,37.571654,126.736319
capital_0193,고덕,고덕,고덕,capital,2,0,,37.555002,127.154214
capital_0194,고려대,고려대(종암),고려대,capital,3,0,종암,37.59034,127.03626
capital_0195,고색,고색,고색,capital,2,0,,37.249829,126.98059
capital_0196,고속터미널,고속터미널,고속터미널,capital,5,1,,37.504758,127.004672
capital_0197,고잔,고잔,고잔,capital,2,1,,37.316821,126.823094
capital_0198,고진,고진,고진,capital,2,0,,37.244638,127.214184
capital_0199,고촌,고촌,고촌,capital,2,0,,37.60125,126.770361
capital_0200,곡산,곡산,곡산,capital,2,1,,37.645729,126.801877
capital_0201,곤제,곤제,곤제,capital,2,0,,37.750543,127.083865
capital_0202,곤지암,곤지암,곤지암,capital,3,0,,37.350525,127.346186
capital_0203,공덕,공덕,공덕,capital,2,1,,37.543255,126.951621
capital_0204,공릉,공릉(서울과학기술대),공릉,capital,2,0,서울과학기술대,37.625642,127.072969
capital_0205,공항시장,공항시장,공항시장,capital,4,0,,37.563726,126.810678
capital_0206,공항화물청사,공항화물청사,공항화물청사,capital,6,0,,37.459026,126.477433
capital_0207,과천,과천,과천,capital,2,0,,37.432805,126.996404
capital_0208,관악,관악,관악,capital,2,0,,37.419578,126.908476
capital_0209,관악산,관악산,관악산,capital,3,0,,37.469169,126.944955
capital_0210,광교,광교(경기대),광교,capital,2,0,경기대,37.301735,127.044856
capital_0211,광교중앙,광교중앙(아주대),광교중앙,capital,4,0,아주대,37.287738,127.052625
capital_0212,광나루,광나루(장신대),광나루,capital,3,0,장신대,37.545301,127.103478
capital_0213,광명,광명,광명,capital,2,0,,37.415995,126.884523
capital_0214,광명사거리,광명사거리,광명사거리,capital,5,0,,37.47927,126.854854
capital_0215,광운대,광운대,광운대,capital,3,1,,37.623702,127.061928
capital_0216,광화문,광화문(세종문화회관),광화문,capital,3,0,세종문화회관,37.571645,126.976568
capital_0217,광흥창,광흥창(서강),광흥창,capital,3,0,서강,37.547464,126.931971
capital_0218,교대,교대(법원·검찰청),교대,capital,2,1,법원·검찰청,37.493509,127.014114
capital_0219,구래,구래,구래,capital,2,0,,37.645354,126.6285
capital_0220,구로,구로,구로,capital,2,0,,37.503178,126.882037
capital_0221,구로디지털단지,구로디지털단지,구로디지털단지,capital,7,0,,37.485293,126.901456
capital_0222,구룡,구룡,구룡,capital,2,0,,37.486985,127.059496
capital_0223,구리,구리(구리전통시장),구리,capital,2,1,구리전통시장,37.60291,127.142052
capital_0224,구반포,구반포,구반포,capital,3,0,,37.501389,126.987222
capital_0225,구산,구산,구산,capital,2,0,,37.611196,126.917252
capital_0226,구성,구성,구성,capital,2,0,,37.299013,127.105664
capital_0227,구의,구의(광진구청),구의,capital,2,0,광진구청,37.537157,127.086212
capital_0228,구일,구일,구일,capital,2,0,,37.495973,126.869201
capital_0229,구파발,구파발,구파발,capital,3,0,,37.636612,126.918827
capital_0230,국수,국수,국수,capital,2,0,,37.516171,127.399402
capital_0231,국제업무지구,국제업무지구,국제업무지구,capital,6,0,,37.400421,126.630105
capital_0232,국회의사당,국회의사당,국회의사당,capital,5,0,,37.528105,126.917874
capital_0233,군자,군자(능동),군자,capital,2,1,능동,37.557126,127.079521
capital_0234,군포,군포,군포,capital,2,0,,37.353732,126.948517
capital_0235,굴봉산,굴봉산,굴봉산,capital,3,0,,37.832086,127.557732
capital_0236,굴포천,굴포천,굴포천,capital,3,0,,37.50695,126.731481
capital_0237,굽은다리,굽은다리(강동구민회관앞),굽은다리,capital,4,0,강동구민회관앞,37.545442,127.142844
capital_0238,귤현,귤현,귤현,capital,2,0,,37.566362,126.742498
capital_0239,금곡,금곡,금곡,capital,2,0,,37.637414,127.207931
capital_0240,금릉,금릉,금릉,capital,2,0,,37.751295,126.765401
capital_0241,금정,금정,금정,capital,2,1,,37.371957,126.943511
capital_0242,금천구청,금천구청,금천구청,capital,4,0,,37.45576,126.894344
capital_0243,금촌,금촌,금촌,capital,2,0,,37.766106,126.774515
capital_0244,금호,금호,금호,capital,2,0,,37.548269,127.015785
capital_0245,기흥,기흥(백남준아트센터),기흥,capital,2,1,백남준아트센터,37.275555,127.116495
capital_0246,길동,길동,길동,capital,2,0,,37.538022,127.140085
capital_0247,길음,길음,길음,capital,2,0,,37.603387,127.025053
capital_0248,김량장,김량장,김량장,capital,3,0,,37.237324,127.198611
capital_0249,김유정,김유정,김유정,capital,3,0,,37.818475,127.714302
capital_0250,김포공항,김포공항,김포공항,capital,4,1,,37.562154,126.802068
capital_0251,까치산,까치산,까치산,capital,3,0,,37.5322,126.84645
capital_0252,까치울,까치울,까치울,capital,3,0,,37.506236,126.81095
capital_0253,낙성대,낙성대(강감찬),낙성대,capital,3,0,강감찬,37.47713,126.963583
capital_0254,남구로,남구로,남구로,capital,3,0,,37.486181,126.887372
capital_0255,남동구청,남동구청,남동구청,capital,4,0,,37.448179,126.736581
capital_0256,남동인더스파크,남동인더스파크,남동인더스파크,capital,7,0,,37.407668,126.695613
capital_0257,남부터미널,남부터미널(예술의전당),남부터미널,capital,5,0,예술의전당,37.48494,127.016289
capital_0258,남성,남성,남성,capital,2,0,,37.484688,126.971108
capital_0259,남영,남영,남영,capital,2,0,,37.540597,126.971171
capital_0260,남위례,남위례,남위례,capital,3,0,,37.462839,127.139047
capital_0261,남춘천,남춘천,남춘천,capital,3,0,,37.864071,127.723761
capital_0262,남태령,남태령,남태령,capital,3,0,,37.464339,126.989081
capital_0263,남한산성입구,남한산성입구(성남법원·검찰청),남한산성입구,capital,6,0,성남법원·검찰청,37.451568,127.159845
capital_0264,내방,내방,내방,capital,2,0,,37.48764,126.993541
capital_0265,노들,노들,노들,capital,2,0,,37.512726,126.953096
capital_0266,노량진,노량진,노량진,capital,3,1,,37.513869,126.941294
capital_0267,노원,노원,노원,capital,2,1,,37.655376,127.061869
capital_0268,녹번,녹번,녹번,capital,2,0,,37.600882,126.935758
capital_0269,녹사평,녹사평(용산구청),녹사평,capital,3,0,용산구청,37.53469,126.98665
capital_0270,녹양,녹양,녹양,capital,2,0,,37.759416,127.042272
capital_0271,녹천,녹천,녹천,capital,2,0,,37.644599,127.051406
capital_0272,논현,논현,논현,capital,2,1,,37.511112,127.021375
capital_0273,능곡,능곡,능곡,capital,2,1,,37.618741,126.820745
capital_0274,능길,능길,능길,capital,2,1,,37.337488,126.767306
capital_0275,다산,다산,다산,capital,2,0,,37.62437,127.1498
capital_0276,단대오거리,단대오거리,단대오거리,capital,5,0,,37.445057,127.156735
capital_0277,달미,달미,달미,capital,2,0,,37.349,126.809318
capital_0278,달월,달월,달월,capital,2,0,,37.379993,126.745431
capital_0279,답십리,답십리,답십리,capital,3,0,,37.566833,127.05266
capital_0280,당곡,당곡,당곡,capital,2,0,,37.490039,126.927569
capital_0281,당산,당산,당산,capital,2,1,,37.534326,126.902416
capital_0282,당정,당정,당정,capital,2,0,,37.34338,126.948388
capital_0283,대곡,대곡,대곡,capital,2,1,,37.631629,126.810351
capital_0284,대공원,대공원,대공원,capital,3,0,,37.435724,127.006474
capital_0285,대림,대림(구로구청),대림,capital,2,1,구로구청,37.493133,126.895988
capital_0286,대모산입구,대모산입구,대모산입구,capital,5,0,,37.491347,127.072702
capital_0287,대방,대방,대방,capital,2,1,,37.513116,126.925862
capital_0288,대성리,대성리,대성리,capital,3,0,,37.683909,127.379165
capital_0289,대야미,대야미,대야미,capital,3,0,,37.328304,126.917161
capital_0290,대청,대청,대청,capital,2,0,,37.493607,127.079526
capital_0291,대치,대치,대치,capital,2,0,,37.494601,127.063449
capital_0292,대화,대화,대화,capital,2,0,,37.675883,126.747756
capital_0293,대흥,대흥(서강대앞),대흥,capital,2,0,서강대앞,37.547732,126.942214
capital_0294,덕계,덕계,덕계,capital,2,0,,37.818761,127.056676
capital_0295,덕소,덕소,덕소,capital,2,0,,37.586892,127.208835
capital_0296,덕정,덕정,덕정,capital,2,0,,37.843216,127.061511
capital_0297,도곡,도곡,도곡,capital,2,1,,37.491022,127.055543
capital_0298,도농,도농,도농,capital,2,0,,37.608756,127.161105
capital_0299,도림천,도림천,도림천,capital,3,0,,37.514559,126.882586
capital_0300,도봉,도봉,도봉,capital,2,0,,37.679441,127.045521
capital_0301,도봉산,도봉산,도봉산,capital,3,1,,37.689367,127.046298
capital_0302,도심,도심,도심,capital,2,0,,37.579628,127.222798
capital_0303,도원,도원,도원,capital,2,0,,37.468604,126.642824
capital_0304,도화,도화,도화,capital,2,0,,37.466154,126.66846
capital_0305,독립문,독립문,독립문,capital,3,0,,37.574534,126.957902
capital_0306,독바위,독바위,독바위,capital,3,0,,37.618413,126.933035
capital_0307,독산,독산,독산,capital,2,0,,37.465994,126.889508
capital_0308,독정,독정,독정,capital,2,0,,37.584927,126.675981
capital_0309,돌곶이,돌곶이,돌곶이,capital,3,0,,37.610522,127.056419
capital_0310,동구릉,동구릉,동구릉,capital,3,0,,37.610556,127.135056
capital_0311,동대문,동대문,동대문,capital,3,1,,37.571318,127.00997
capital_0312,동대문역사문화공원,동대문역사문화공원(DDP),동대문역사문화공원,capital,9,1,DDP,37.565144,127.007407
capital_0313,동대입구,동대입구,동대입구,capital,4,0,,37.55906,127.005273
capital_0314,동두천,동두천,동두천,capital,3,0,,37.927569,127.054825
capital_0315,동두천중앙,동두천중앙,동두천중앙,capital,5,0,,37.901818,127.056528
capital_0316,동막,동막,동막,capital,2,0,,37.398173,126.673561
capital_0317,동묘앞,동묘앞,동묘앞,capital,3,1,,37.57277,127.016063
capital_0318,동백,동백(용인세브란스),동백,capital,2,0,용인세브란스,37.269101,127.152691
capital_0319,동수,동수,동수,capital,2,0,,37.485409,126.718464
capital_0320,동암,동암,동암,capital,2,0,,37.470835,126.703016
capital_0321,동오,동오,동오,capital,2,0,,37.745191,127.05703
capital_0322,동인천,동인천,동인천,capital,3,0,,37.475414,126.632598
capital_0323,동작,동작(현충원),동작,capital,2,1,현충원,37.503222,126.979225
capital_0324,동천,동천,동천,capital,2,0,,37.338684,127.102794
capital_0325,동춘,동춘,동춘,capital,2,0,,37.404676,126.680835
capital_0326,두정,두정,두정,capital,2,0,,36.833791,127.148905
capital_0327,둔전,둔전,둔전,capital,2,0,,37.267212,127.213639
capital_0328,둔촌동,둔촌동,둔촌동,capital,3,0,,37.527787,127.136219
capital_0329,둔촌오륜,둔촌오륜,둔촌오륜,capital,4,0,,37.519339,127.138619
capital_0330,등촌,등촌,등촌,capital,2,0,,37.551111,126.864722
capital_0331,디지털미디어시티,디지털미디어시티,디지털미디어시티,capital,8,1,,37.577133,126.89993
capital_0332,뚝섬,뚝섬,뚝섬,capital,2,0,,37.54718,127.047413
capital_0333,마곡,마곡,마곡,capital,2,0,,37.55865,126.837693
capital_0334,마곡나루,마곡나루(서울식물원),마곡나루,capital,4,1,서울식물원,37.566268,126.827621
capital_0335,마두,마두,마두,capital,2,0,,37.652185,126.777641
capital_0336,마들,마들,마들,capital,2,0,,37.664985,127.057701
capital_0337,마산,마산,마산,capital,2,0,,37.640606,126.643944
capital_0338,마석,마석,마석,capital,2,0,,37.652328,127.311713
capital_0339,마장,마장,마장,capital,2,0,,37.566066,127.042921
capital_0340,마전,마전,마전,capital,2,0,,37.597756,126.667195
capital_0341,마천,마천,마천,capital,2,0,,37.494972,127.152784
capital_0342,마포,마포,마포,capital,2,0,,37.539718,126.946043
capital_0343,마포구청,마포구청,마포구청,capital,4,0,,37.563529,126.903356
capital_0344,만수,만수,만수,capital,2,0,,37.454962,126.731764
capital_0345,망우,망우,망우,capital,2,1,,37.599638,127.092174
capital_0346,망원,망원,망원,capital,2,0,,37.556031,126.910129
capital_0347,망월사,망월사,망월사,capital,3,0,,37.710499,127.047361
capital_0348,망포,망포,망포,capital,2,0,,37.245793,127.057367
capital_0349,매교,매교,매교,capital,2,0,,37.265502,127.015657
capital_0350,매봉,매봉,매봉,capital,2,0,,37.487114,127.046907
capital_0351,매탄권선,매탄권선,매탄권선,capital,4,0,,37.252458,127.040824
capital_0352,먹골,먹골,먹골,capital,2,0,,37.610638,127.077719
capital_0353,면목,면목,면목,capital,2,0,,37.588671,127.087503
capital_0354,명동,명동,명동,capital,2,0,,37.560955,126.986271
capital_0355,명일,명일,명일,capital,2,0,,37.551317,127.144002
capital_0356,명지대,명지대,명지대,capital,3,0,,37.238076,127.190291
capital_0357,명학,명학,명학,capital,2,0,,37.384435,126.935579
capital_0358,모란,모란,모란,capital,2,1,,37.433056,127.129492
capital_0359,모래내시장,모래내시장,모래내시장,capital,5,0,,37.455842,126.719578
capital_0360,목동,목동,목동,capital,2,0,,37.526088,126.864296
capital_0361,몽촌토성,몽촌토성(평화의문),몽촌토성,capital,4,0,평화의문,37.517692,127.11274
capital_0362,무악재,무악재,무악재,capital,3,0,,37.582658,126.950131
capital_0363,문래,문래,문래,capital,2,0,,37.517993,126.894766
capital_0364,문산,문산,문산,capital,2,0,,37.854565,126.787531
capital_0365,문정,문정,문정,capital,2,0,,37.485931,127.122473
capital_0366,문학경기장,문학경기장,문학경기장,capital,5,0,,37.434964,126.698373
capital_0367,미금,미금,미금,capital,2,1,,37.350631,127.108927
capital_0368,미사,미사,미사,capital,2,0,,37.56309,127.192954
capital_0369,미아,미아(서울사이버대학),미아,capital,2,0,서울사이버대학,37.626435,127.026151
capital_0370,미아사거리,미아사거리,미아사거리,capital,5,0,,37.613276,127.030083
capital_0371,박촌,박촌,박촌,capital,2,0,,37.553525,126.744946
capital_0372,반월,반월,반월,capital,2,0,,37.312244,126.903684
capital_0373,반포,반포,반포,capital,2,0,,37.508171,127.011717
capital_0374,발곡,발곡,발곡,capital,2,0,,37.726983,127.052889
capital_0375,발산,발산,발산,capital,2,0,,37.558692,126.837633
capital_0376,방배,방배,방배,capital,2,0,,37.481469,126.997627
capital_0377,방이,방이,방이,capital,2,0,,37.508752,127.126054
capital_0378,방학,방학,방학,capital,2,0,,37.667471,127.044295
